978-0-85935-267-3,Organic next generation product,Mark Moreno,Sci-Fi,2000,124,4.68,41
978-0-7915-4217-0,Configurable intangible concept,Robert Torres,Technical,2006,552,4.08,2
978-1-899289-66-0,Extended attitude-oriented initiative,Catherine Gallegos,Biography,1975,962,2.87,22
978-1-60746-881-3,Visionary local utilization,Stacy Bradshaw,History,1958,141,2.37,22
978-1-4984-2249-9,Integrated fresh-thinking function,Peggy Cameron,Technical,1984,558,3.88,46
978-0-7579-0674-9,Optimized systematic superstructure,Ryan Myers,History,1998,657,2.29,39
978-1-4487-0255-8,Down-sized tangible database,Natalie Dean,Sci-Fi,2023,570,1.36,4
978-1-937562-99-1,Quality-focused directional open system,Shaun Diaz,Mystery,2019,162,2.97,12
978-0-435-71607-3,Programmable foreground throughput,Rebecca Kelly,Technical,2015,907,4.18,49
978-0-362-82761-3,Centralized leadingedge contingency,Kristin Coleman,Fantasy,2011,301,3.95,25
978-1-929248-31-5,Balanced human-resource architecture,Michael Jackson,Sci-Fi,1998,664,3.44,32
978-0-05-423581-8,Mandatory intangible hierarchy,Patrick Marshall,Biography,2005,478,2.63,43
978-1-82839-442-7,Front-line uniform Graphical User Interface,Laura Rodriguez,Sci-Fi,1982,440,1.57,27
978-1-337-92567-9,Team-oriented background matrices,James Ramos,Mystery,2014,916,1.36,13
978-0-08-884222-8,Extended bottom-line service-desk,Lee Davidson,Biography,1982,158,3.64,31
978-0-14-932620-9,Customizable stable parallelism,Brian Brown,Biography,1981,356,2.11,43
978-0-7127-8341-5,Networked coherent intranet,Christopher Stewart,Mystery,2010,733,3.39,5
978-0-442-71388-1,Stand-alone zero tolerance structure,Brandi West,Sci-Fi,1954,781,4.39,36
978-0-02-910497-2,Cross-platform value-added encryption,April Chen,Technical,1987,912,2.34,17
978-1-5279-9086-9,De-engineered non-volatile encryption,Michelle Kelley,Sci-Fi,1987,423,4.05,11
978-0-673-41213-3,Open-source human-resource core,Ann Perry,Biography,1976,342,3.86,22
978-1-5422-4030-7,Ergonomic intermediate neural-net,Diana Harris,Biography,1977,409,3.17,50
978-0-211-35351-5,Optimized multi-tasking benchmark,Mark Oneill,Biography,2000,273,2.57,15
978-1-72446-459-0,Phased upward-trending Internet solution,Matthew Ingram,Biography,2002,521,1.47,30
978-0-695-58423-8,Decentralized bi-directional utilization,Eric Moore,Mystery,1963,469,2.07,34
978-0-8357-2973-4,Configurable object-oriented neural-net,Heather White,Biography,1994,630,4.14,50
978-0-271-84969-0,Switchable full-range implementation,Joseph Berg,Mystery,1957,641,4.91,11
978-0-452-04804-1,Enhanced web-enabled Local Area Network,Robert Porter,Mystery,1959,631,2.46,13
978-1-5042-1058-4,Networked composite hardware,Aaron Young,Sci-Fi,1982,211,2.63,32
978-1-9850-8305-9,Multi-tiered client-server encoding,Cynthia Farrell,Mystery,1989,244,1.57,11
978-1-4336-6830-2,Down-sized human-resource frame,Sarah Nelson,Mystery,1991,294,2.57,33
978-0-02-628273-4,Ergonomic high-level orchestration,Mrs. Melinda Jenkins,Biography,2003,362,1.69,44
978-1-4640-1717-9,Compatible directional task-force,Amy Fletcher,Biography,2005,173,3.87,15
978-0-8222-6307-4,Up-sized dedicated Graphical User Interface,Robert Mitchell,Sci-Fi,1955,230,2.52,44
978-0-443-84102-6,Persevering bi-directional help-desk,Robin Jones,Sci-Fi,2016,371,4.99,22
978-0-516-13978-4,Total real-time pricing structure,Theresa Dunn,History,2000,164,1.63,12
978-1-9777-7063-9,Extended system-worthy attitude,Justin Pierce,Mystery,2016,609,1.94,40
978-0-7971-2732-6,Secured leadingedge open architecture,Sarah Chen,Mystery,1956,949,2.45,29
978-1-330-75946-2,Optimized 24/7 knowledgebase,Meredith Potts,Mystery,1976,713,3.14,28
978-0-663-82105-1,Universal intermediate superstructure,Kelsey Davis MD,Mystery,1973,400,3.14,37
978-0-9590773-1-5,Triple-buffered stable success,Donald Mckenzie,Mystery,1998,945,3.77,32
978-1-242-19502-0,Multi-lateral full-range architecture,Patricia Leonard,Fantasy,1968,396,1.21,37
978-0-87172-284-3,Re-engineered zero administration software,Haley Olson,Technical,2014,843,4.37,28
978-0-660-55974-2,Networked multi-tasking model,Cody Rodriguez,Fantasy,1969,530,3.37,8
978-0-7598-4637-1,Polarized dedicated initiative,Mr. Richard Ayers,Fantasy,2009,977,2.67,9
978-0-7444-6922-6,Profit-focused context-sensitive extranet,Nicholas Sanchez,History,2009,300,3.86,8
978-1-261-15782-5,Synergized 5thgeneration attitude,Nicholas Bentley,History,1985,825,2.49,20
978-0-05-720210-7,Multi-channeled client-driven software,Jennifer Martinez,Technical,1962,414,4.05,6
978-0-249-45511-3,Synchronized interactive flexibility,David Rodriguez,Technical,1954,392,1.96,38
978-1-4834-9903-1,Universal motivating interface,Katherine Butler,Sci-Fi,1997,850,3.09,43
978-0-408-12656-4,Front-line mobile parallelism,Amy Patel,Sci-Fi,1986,785,3.79,7
978-1-948442-36-7,Front-line scalable service-desk,Mark Stewart,Technical,1989,459,3.53,32
978-1-224-17689-4,Diverse asymmetric attitude,Rachel Gillespie,Biography,2023,553,3.56,29
978-0-9806141-1-4,Right-sized encompassing matrices,Mark Tate,Fantasy,2014,931,2.78,42
978-1-09-246695-0,Pre-emptive grid-enabled database,Edward Jackson,Sci-Fi,2011,625,3.65,46
978-0-9690185-3-7,Synergized content-based collaboration,Angel Austin,History,1958,303,4.04,3
978-0-19-875327-8,Diverse zero-defect budgetary management,Michelle Jones,Sci-Fi,1988,209,3.03,8
978-1-306-36917-6,Centralized asymmetric customer loyalty,Jason Jones,Sci-Fi,2007,259,4.11,16
978-1-01-763387-0,Reverse-engineered client-server installation,Joseph Wolf,Sci-Fi,2001,574,4.61,29
978-1-300-80278-5,User-friendly web-enabled analyzer,Rachel Anderson,Technical,1991,718,2.19,41
978-1-4533-1626-9,Integrated interactive productivity,Laurie Herrera,Sci-Fi,1974,153,4.56,25
978-0-534-83611-5,Phased client-driven hierarchy,Angela Smith,Technical,2003,789,4.75,9
978-0-519-69182-1,Secured value-added Internet solution,James Johnson,Mystery,1996,222,1.56,37
978-0-9670567-2-2,Customizable bottom-line functionalities,Elizabeth Vargas,Mystery,1997,183,2.47,41
978-0-88027-541-5,Pre-emptive non-volatile customer loyalty,Andrew Pineda,Sci-Fi,2006,515,1.45,38
978-1-65664-739-9,Assimilated foreground challenge,Clinton Mcdonald,Fantasy,1961,758,4.91,25
978-0-8008-4562-9,Cross-platform composite concept,Mary Freeman,Sci-Fi,2014,897,2.7,50
978-0-07-926541-8,Reactive needs-based groupware,Sharon Lin,Biography,1979,360,1.96,49
978-0-584-27460-8,Vision-oriented 4thgeneration Graphical User Interface,Theresa Turner,Mystery,2011,289,4.26,2
978-1-910678-70-1,Profound leadingedge process improvement,Lisa Oneal,Sci-Fi,1971,208,2.14,40
978-1-5444-7684-1,Decentralized value-added portal,Angela Torres,Technical,1975,223,3.32,10
978-1-06-435552-7,Balanced interactive encoding,Joshua Myers,Biography,2025,873,2.01,20
978-1-00-198309-7,Synergized bottom-line portal,William Dickson,Fantasy,1950,131,2.14,33
978-0-86609-112-1,Profound homogeneous frame,Melissa Fleming,Fantasy,1990,909,2.09,5
978-0-05-292493-6,Future-proofed background conglomeration,Michelle Brown,Fantasy,2024,431,2.37,46
978-1-5347-1587-5,Optimized tertiary parallelism,Bethany Cook,Fantasy,1995,517,3.68,18
978-0-87506-149-8,User-centric system-worthy secured line,Shannon Clayton,Mystery,2025,152,2.24,35
978-1-76193-484-1,User-friendly client-driven workforce,Mark Gibson,Sci-Fi,1958,460,3.16,19
978-0-87104-984-1,Organic context-sensitive system engine,Donald Lopez,Sci-Fi,1995,689,3.97,45
978-0-88764-566-2,User-friendly asynchronous approach,Robert Turner,Fantasy,2016,536,2.28,34
978-0-632-29162-5,Extended heuristic moratorium,Shawn Marshall,Technical,1999,256,1.12,47
978-0-366-51483-0,Innovative content-based info-mediaries,Dustin Thompson,Fantasy,1952,739,2.15,41
978-0-305-74732-9,Robust reciprocal service-desk,James Adkins,Mystery,2017,697,3.16,31
978-0-524-17338-1,Multi-channeled responsive productivity,Gabriel Harrison,Mystery,1991,559,3.22,13
978-1-5498-1142-5,Focused solution-oriented budgetary management,Kenneth Shannon,Fantasy,2013,138,4.64,27
978-1-80538-214-0,Sharable tertiary intranet,Jade Eaton,Fantasy,1990,659,4.77,50
978-1-387-33447-6,Front-line real-time functionalities,Richard Hernandez,Mystery,1979,317,4.09,4
978-1-05-436636-6,Adaptive asynchronous conglomeration,Cheryl Ortiz,Mystery,1986,961,4.0,11
978-0-07-013707-3,User-centric secondary artificial intelligence,Michael Huff,Biography,2021,323,3.86,31
978-0-7764-7852-4,Organic mobile flexibility,Sheena Blankenship,Mystery,2013,431,1.74,50
978-0-7416-8755-5,Robust stable methodology,Deborah Campbell,Fantasy,1952,908,3.18,4
978-1-60346-423-9,Expanded stable throughput,Paul Bentley,Sci-Fi,1968,298,2.29,46
978-0-02-425601-0,Right-sized bandwidth-monitored array,Kyle Cohen,Fantasy,2025,928,4.96,39
978-0-04-559024-7,Up-sized incremental benchmark,Jason White,Mystery,1974,655,1.25,23
978-1-360-62682-6,Switchable next generation system engine,Laura Kirk,Fantasy,2024,864,1.92,16
978-1-4501-8869-2,Upgradable optimal approach,Michael Jones,Technical,1961,751,4.41,5
978-1-925239-37-9,Open-source content-based neural-net,David Ross,Technical,1997,726,4.52,25
978-0-85088-952-9,Balanced full-range ability,James Morales,Mystery,2020,907,2.19,25
978-1-395-95338-6,Face-to-face static task-force,Raymond Marquez,History,2015,810,3.33,45
978-0-14-944608-2,Organic tertiary knowledge user,Steven Henry,Technical,1984,674,3.23,18
978-1-7384211-0-7,Inverse optimal process improvement,Tony Flores,Mystery,1973,275,4.65,14
978-1-283-56909-5,Decentralized value-added installation,Angela Baldwin,Fantasy,1984,672,4.22,4
978-1-301-69566-9,Centralized demand-driven policy,Maria Ryan,Fantasy,1989,375,3.98,4
978-1-74332-607-7,Fundamental exuding throughput,Catherine Phillips,Technical,1991,903,2.1,39
978-1-4948-4789-0,Inverse homogeneous migration,Robert Wilson,Sci-Fi,1950,610,1.13,26
978-0-86851-940-1,Organized bandwidth-monitored info-mediaries,Leslie Webb,Biography,1967,160,4.74,24
978-0-907759-95-9,Seamless incremental algorithm,Karen Johnson,History,1953,515,3.73,20
978-0-224-23051-3,Up-sized static toolset,Linda Cummings,Mystery,2006,872,1.51,11
978-0-212-15963-5,Monitored bifurcated complexity,Alex Higgins,Mystery,1963,117,1.63,21
978-0-17-921193-3,Progressive modular ability,Jose Anderson,Technical,1979,901,1.19,38
978-1-09-494737-2,Synergistic tertiary initiative,Phyllis Herrera,Technical,1974,651,3.66,12
978-1-58034-838-6,Adaptive systemic access,Mathew Warren,Technical,2011,944,3.54,34
978-0-471-93751-7,Devolved holistic customer loyalty,James Scott,Sci-Fi,2019,173,1.96,42
978-1-957269-14-6,Enhanced modular alliance,Thomas Bailey,Mystery,2012,654,4.62,44
978-1-394-83472-3,Organic grid-enabled installation,Dustin Hill,History,1960,342,3.44,10
978-0-571-02863-4,Enhanced real-time archive,Kaitlyn Hoffman,Fantasy,2010,437,3.61,20
978-1-03-845609-0,Triple-buffered holistic task-force,Charles Glover,Sci-Fi,1982,512,3.97,20
978-0-12-499103-3,Cloned global knowledgebase,Cathy Kim,Mystery,1993,970,2.86,11
978-1-64537-524-1,Streamlined tertiary middleware,Raymond Schneider,Mystery,2022,236,4.4,21
978-1-386-67791-8,Progressive 5thgeneration archive,Jessica Lopez,Fantasy,1963,965,3.74,27
978-1-77701-679-1,Organized grid-enabled challenge,Brett Medina,History,1952,684,4.01,12
978-1-06-658228-0,Public-key real-time capacity,Cynthia Hansen,History,2003,332,3.09,48
978-1-883408-20-6,Monitored static circuit,John Porter,Sci-Fi,1961,905,1.71,25
978-0-435-07002-1,Optimized web-enabled budgetary management,William Caldwell,Mystery,1988,964,3.76,28
978-1-01-392337-1,Virtual clear-thinking time-frame,Brandon Matthews,Sci-Fi,2002,885,2.74,46
978-1-4121-3889-5,Universal coherent project,Martha Hoffman,Fantasy,1997,936,1.62,41
978-1-81875-195-7,Expanded modular info-mediaries,John Reid,History,2013,766,2.21,48
978-0-634-91069-2,Grass-roots clear-thinking service-desk,Logan Robinson,Fantasy,1952,155,4.19,25
978-1-70131-182-4,Public-key 5thgeneration access,Theresa Skinner,Mystery,1982,310,2.09,15
978-1-4553-2877-2,Intuitive bandwidth-monitored portal,Lauren Graham,History,1966,695,2.38,17
978-0-86052-908-8,Assimilated 3rdgeneration methodology,Alan Morrow,Technical,1967,174,2.7,35
978-1-109-48189-1,Focused eco-centric matrices,Jeffrey Rich,Fantasy,2022,355,4.19,9
978-1-9782-7387-0,Devolved neutral neural-net,Pamela Lynn,Technical,1954,232,2.38,13
978-0-673-69168-2,Extended solution-oriented analyzer,Bianca Cook,Sci-Fi,2005,358,1.07,10
978-0-280-46048-0,Switchable secondary open architecture,Aaron Conley,Mystery,1965,823,2.72,16
978-1-01-384065-4,Versatile full-range Internet solution,Jack Henderson,Mystery,2001,521,2.88,44
978-0-478-20193-2,Function-based systemic alliance,Whitney Bates,History,1972,430,3.16,21
978-1-7361611-4-2,Seamless directional success,Corey Brown,Mystery,2008,416,3.02,9
978-1-205-49224-1,Reduced holistic toolset,Kevin Smith,Fantasy,2025,175,2.35,37
978-1-233-67379-7,Function-based optimal leverage,Taylor Ramos,History,2006,652,2.38,36
978-1-5062-1103-9,Universal well-modulated structure,Calvin Kane,Fantasy,1953,585,1.39,7
978-0-634-92672-3,Distributed zero administration system engine,Ronald Collins,Fantasy,1955,995,1.28,23
978-1-02-701530-7,Operative value-added toolset,Cameron Thornton,Biography,2006,452,4.25,11
978-1-260-66236-8,Inverse modular secured line,Stacey Brown,Mystery,2012,381,1.3,23
978-0-468-29937-6,Intuitive system-worthy productivity,Bonnie Moody,Mystery,2001,110,1.28,10
978-0-8118-8811-0,Expanded local forecast,Penny Flores,Fantasy,1981,682,1.55,42
978-1-319-03302-6,Progressive dynamic monitoring,Christina Morris,Sci-Fi,1956,162,1.61,41
978-0-9943031-3-4,Managed composite software,Jenny Flowers,History,1990,446,2.13,28
978-1-69165-957-9,Focused 4thgeneration software,Alexis Shields,Technical,2025,852,4.33,15
978-0-13-089918-7,Secured zero administration extranet,Susan Erickson,Fantasy,2018,340,3.98,29
978-1-83686-860-6,Reduced systemic definition,Jamie Armstrong,Technical,1973,345,1.36,25
978-1-05-487850-0,Quality-focused logistical matrices,Gregory Lynch,Biography,1959,460,1.33,45
978-0-15-749012-1,Front-line 6thgeneration definition,Danielle Swanson,Fantasy,1990,511,4.59,1
978-0-16-008062-3,Versatile motivating product,John Williams,Sci-Fi,2014,964,2.32,5
978-0-11-975406-3,Function-based leadingedge success,Angela Roberts,Biography,1964,829,3.96,2
978-1-76869-650-6,Integrated client-server neural-net,Stephen Jackson,Mystery,1987,788,2.77,29
978-0-8195-7784-9,Optional 4thgeneration application,Jessica Russo,Mystery,1968,626,2.14,19
978-0-03-210851-6,Expanded multimedia functionalities,Matthew Camacho,Mystery,1963,433,2.3,9
978-0-585-18554-5,Team-oriented scalable archive,Angel Lopez,Sci-Fi,2019,439,2.4,24
978-0-916744-19-9,Customer-focused incremental collaboration,Trevor Hughes,Technical,2010,338,1.6,21
978-0-7826-3265-1,Fundamental directional Local Area Network,Joshua Lester,Fantasy,1983,129,4.79,30
978-1-67800-372-2,Digitized didactic product,Jared Gutierrez,Technical,2016,219,2.67,47
978-1-69601-740-4,Triple-buffered holistic help-desk,Robin Rodriguez,Sci-Fi,1951,202,3.05,12
978-1-07-369052-7,Managed contextually-based flexibility,Aaron Evans,Technical,1966,452,1.03,40
978-1-206-28783-9,Enterprise-wide dynamic hardware,Mark Todd,Fantasy,1989,588,4.54,24
978-0-416-60077-3,Multi-tiered multimedia installation,Isabella Martinez,History,2014,857,4.32,26
978-1-337-87604-9,Configurable disintermediate installation,Francisco Mckinney,Technical,1977,585,4.76,37
978-1-392-52893-8,Grass-roots maximized circuit,Patricia Sanders,Fantasy,1994,306,1.14,3
978-0-8189-0357-1,Object-based impactful website,Emily Hudson,Sci-Fi,2025,475,3.02,35
978-0-462-91890-7,Fundamental 6thgeneration info-mediaries,Sheryl Mccoy,Technical,1993,692,2.17,25
978-0-9772084-6-3,Virtual full-range strategy,Debra Hall,Fantasy,2000,839,3.02,17
978-1-398-89150-0,Decentralized radical website,Jocelyn Mora,Mystery,2000,794,3.74,39
978-0-8317-8624-3,Future-proofed transitional hub,Brian Moses,Mystery,2023,857,1.46,16
978-1-71206-833-5,Public-key methodical structure,Robert Guerrero,Sci-Fi,2008,893,1.03,13
978-1-100-02311-3,Realigned fresh-thinking projection,Mary Gilbert,History,2023,639,1.62,4
978-0-559-59916-3,Front-line empowering interface,Angela Clark,Biography,2011,655,3.72,18
978-0-7260-1731-5,Adaptive leadingedge definition,Christina Larsen,Biography,1957,421,4.84,32
978-0-220-51471-6,Virtual stable product,Thomas Lin,Fantasy,1972,176,2.85,24
978-0-559-11365-9,Diverse mission-critical synergy,Michael Mullins,Mystery,1987,963,1.85,21
978-0-917672-84-2,Re-engineered client-driven hub,Anthony Armstrong,Sci-Fi,1994,254,1.98,42
978-0-06-910462-8,Intuitive eco-centric strategy,Blake Henderson MD,Technical,1982,925,2.14,6
978-1-83118-838-9,Distributed foreground success,Kristina Cox,Mystery,1992,397,1.37,20
978-1-4234-9662-5,Ergonomic systemic protocol,Nancy Simmons,Technical,2013,571,2.81,19
978-0-480-47713-4,Open-source bi-directional info-mediaries,Katherine Wright,History,2004,124,3.04,45
978-1-05-854285-8,Triple-buffered next generation alliance,Dave Martin,Mystery,1979,118,2.46,5
978-0-17-578912-2,Robust hybrid attitude,Karen David,Sci-Fi,2015,371,2.39,38
978-1-371-84000-6,Object-based systemic instruction set,Emily Tyler,Technical,2015,432,1.43,13
978-1-240-85629-9,Future-proofed leadingedge project,Jesse Adkins,Biography,1962,654,3.23,33
978-1-83857-803-9,Face-to-face directional functionalities,Michaela Oneill,Mystery,2017,458,3.33,31
978-1-09-682751-1,Reduced intangible utilization,Jessica Patterson,History,1996,362,4.22,1
978-0-575-96247-7,Fundamental interactive array,Jeffrey Carter,Mystery,1951,577,1.71,32
978-0-07-274581-8,Universal tertiary solution,Erin Campbell,History,1993,882,3.44,16
978-0-555-65504-7,Object-based intangible open architecture,Daniel Gutierrez,Biography,1997,139,3.37,22
978-0-615-83497-9,Switchable full-range contingency,Valerie Lee,History,1977,508,3.76,10
978-0-418-45229-5,Function-based full-range approach,Jason Browning,History,2022,864,1.96,23
978-0-7559-7561-7,Adaptive explicit task-force,Erika Ray,Biography,2016,686,2.73,34
978-1-359-75989-4,Monitored content-based extranet,Jessica Dunn,Biography,1958,416,2.11,18
